word_id,lesson_id,lesson_num,type,audio_id,arabic_text,transliteration,audio_path,sub_type,base_letter,duration_s
QUAIDA_00306,L5_QUAIDA_05,5,tanween,05_041,صٍ,Sin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_041.wav,tanween,,1.138
QUAIDA_00307,L5_QUAIDA_05,5,tanween,05_042,صٌ,Sun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_042.wav,tanween,,1.045
QUAIDA_00308,L5_QUAIDA_05,5,tanween,05_043,ضً,dhAn,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_043.wav,tanween,,0.975
QUAIDA_00309,L5_QUAIDA_05,5,tanween,05_044,ضٍ,dhin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_044.wav,tanween,,0.975
QUAIDA_00310,L5_QUAIDA_05,5,tanween,05_045,ضٌ,dhun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_045.wav,tanween,,1.045
QUAIDA_00311,L5_QUAIDA_05,5,tanween,05_046,طً,TAn,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_046.wav,tanween,,1.068
QUAIDA_00312,L5_QUAIDA_05,5,tanween,05_047,طٍ,Tin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_047.wav,tanween,,1.138
QUAIDA_00313,L5_QUAIDA_05,5,tanween,05_048,طٌ,Tun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_048.wav,tanween,,0.998
QUAIDA_00314,L5_QUAIDA_05,5,tanween,05_049,ظً,ZhAn,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_049.wav,tanween,,1.022
QUAIDA_00315,L5_QUAIDA_05,5,tanween,05_050,ظٍ,Zhin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_050.wav,tanween,,1.068
QUAIDA_00316,L5_QUAIDA_05,5,tanween,05_051,ظٌ,Zhun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_051.wav,tanween,,0.998
QUAIDA_00317,L5_QUAIDA_05,5,tanween,05_052,عً,An,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_052.wav,tanween,,1.138
QUAIDA_00318,L5_QUAIDA_05,5,tanween,05_053,عٍ,Ain,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_053.wav,tanween,,1.207
QUAIDA_00319,L5_QUAIDA_05,5,tanween,05_054,عٌ,Aun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_054.wav,tanween,,0.975
QUAIDA_00320,L5_QUAIDA_05,5,tanween,05_055,غً,ghAn,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_055.wav,tanween,,0.998
QUAIDA_00321,L5_QUAIDA_05,5,tanween,05_056,غٍ,ghin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_056.wav,tanween,,0.998
QUAIDA_00322,L5_QUAIDA_05,5,tanween,05_057,غٌ,ghun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_057.wav,tanween,,0.882
QUAIDA_00323,L5_QUAIDA_05,5,tanween,05_058,فً,fan,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_058.wav,tanween,,0.929
QUAIDA_00324,L5_QUAIDA_05,5,tanween,05_059,فٍ,fin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_059.wav,tanween,,0.906
QUAIDA_00325,L5_QUAIDA_05,5,tanween,05_060,فٌ,fun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_060.wav,tanween,,0.882
QUAIDA_00326,L5_QUAIDA_05,5,tanween,05_061,قً,qAn,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_061.wav,tanween,,0.882
QUAIDA_00327,L5_QUAIDA_05,5,tanween,05_062,قٍ,qin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_062.wav,tanween,,0.882
QUAIDA_00328,L5_QUAIDA_05,5,tanween,05_063,قٌ,qun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_063.wav,tanween,,0.859
QUAIDA_00329,L5_QUAIDA_05,5,tanween,05_064,كً,kan,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_064.wav,tanween,,1.068
QUAIDA_00330,L5_QUAIDA_05,5,tanween,05_065,كٍ,kin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_065.wav,tanween,,0.929
QUAIDA_00331,L5_QUAIDA_05,5,tanween,05_066,كٌ,kun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_066.wav,tanween,,0.789
QUAIDA_00332,L5_QUAIDA_05,5,tanween,05_067,لً,lan,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_067.wav,tanween,,1.022
QUAIDA_00333,L5_QUAIDA_05,5,tanween,05_068,لٍ,lin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_068.wav,tanween,,0.906
QUAIDA_00334,L5_QUAIDA_05,5,tanween,05_069,لٌ,lun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_069.wav,tanween,,0.859
QUAIDA_00335,L5_QUAIDA_05,5,tanween,05_070,مً,man,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_070.wav,tanween,,0.836
QUAIDA_00336,L5_QUAIDA_05,5,tanween,05_071,مٍ,min,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_071.wav,tanween,,0.836
QUAIDA_00337,L5_QUAIDA_05,5,tanween,05_072,مٌ,mun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_072.wav,tanween,,0.813
QUAIDA_00338,L5_QUAIDA_05,5,tanween,05_073,نً,nan,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_073.wav,tanween,,0.789
QUAIDA_00339,L5_QUAIDA_05,5,tanween,05_074,نٍ,nin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_074.wav,tanween,,0.836
QUAIDA_00340,L5_QUAIDA_05,5,tanween,05_075,نٌ,nun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_075.wav,tanween,,0.813
QUAIDA_00341,L5_QUAIDA_05,5,tanween,05_076,وً,wan,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_076.wav,tanween,,0.859
QUAIDA_00342,L5_QUAIDA_05,5,tanween,05_077,وٍ,win,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_077.wav,tanween,,0.882
QUAIDA_00343,L5_QUAIDA_05,5,tanween,05_078,وٌ,wun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_078.wav,tanween,,0.882
QUAIDA_00344,L5_QUAIDA_05,5,tanween,05_079,هً,han,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_079.wav,tanween,,1.022
QUAIDA_00345,L5_QUAIDA_05,5,tanween,05_080,هٍ,hin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_080.wav,tanween,,0.929
QUAIDA_00346,L5_QUAIDA_05,5,tanween,05_081,هٌ,hun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_081.wav,tanween,,0.882
QUAIDA_00347,L5_QUAIDA_05,5,tanween,05_082,يً,yan,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_082.wav,tanween,,0.906
QUAIDA_00348,L5_QUAIDA_05,5,tanween,05_083,يٍ,yin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_083.wav,tanween,,0.836
QUAIDA_00349,L5_QUAIDA_05,5,tanween,05_084,يٌ,yun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_084.wav,tanween,,0.859
QUAIDA_00350,L6_QUAIDA_06,6,sukoon,06_001,اَبْ,aB,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_001.wav,sukoon,,0.906
QUAIDA_00351,L6_QUAIDA_06,6,sukoon,06_002,اِبْ,iB,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_002.wav,sukoon,,1.022
QUAIDA_00352,L6_QUAIDA_06,6,sukoon,06_003,اُبْ,uB,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_003.wav,sukoon,,0.998
QUAIDA_00353,L6_QUAIDA_06,6,sukoon,06_004,اَتْ,at,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_004.wav,sukoon,,0.859
QUAIDA_00354,L6_QUAIDA_06,6,sukoon,06_005,اِتْ,it,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_005.wav,sukoon,,0.813
QUAIDA_00355,L6_QUAIDA_06,6,sukoon,06_006,اُتْ,ut,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_006.wav,sukoon,,0.813
QUAIDA_00356,L6_QUAIDA_06,6,sukoon,06_007,اَثْ,ath,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_007.wav,sukoon,,0.789
QUAIDA_00357,L6_QUAIDA_06,6,sukoon,06_008,اِثْ,ith,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_008.wav,sukoon,,1.022
QUAIDA_00358,L6_QUAIDA_06,6,sukoon,06_009,اُثْ,uth,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_009.wav,sukoon,,0.859
QUAIDA_00359,L6_QUAIDA_06,6,sukoon,06_010,اَجْ,aj,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_010.wav,sukoon,,0.836
QUAIDA_00360,L6_QUAIDA_06,6,sukoon,06_011,اِجْ,ij,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_011.wav,sukoon,,0.813
QUAIDA_00361,L6_QUAIDA_06,6,sukoon,06_012,اُجْ,uj,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_012.wav,sukoon,,0.789
QUAIDA_00362,L6_QUAIDA_06,6,sukoon,06_013,اَحْ,aH,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_013.wav,sukoon,,0.975
QUAIDA_00363,L6_QUAIDA_06,6,sukoon,06_014,اِحْ,iH,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_014.wav,sukoon,,1.022
QUAIDA_00364,L6_QUAIDA_06,6,sukoon,06_015,اُحْ,uH,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_015.wav,sukoon,,0.929
QUAIDA_00365,L6_QUAIDA_06,6,sukoon,06_016,اَخْ,akh,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_016.wav,sukoon,,0.975
QUAIDA_00366,L6_QUAIDA_06,6,sukoon,06_017,اِخْ,ikh,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_017.wav,sukoon,,0.882
QUAIDA_00367,L6_QUAIDA_06,6,sukoon,06_018,اُخْ,ukh,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_018.wav,sukoon,,0.998
QUAIDA_00368,L6_QUAIDA_06,6,sukoon,06_019,اَدْ,aD,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_019.wav,sukoon,,0.836
QUAIDA_00369,L6_QUAIDA_06,6,sukoon,06_020,اِدْ,iD,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_020.wav,sukoon,,0.929
QUAIDA_00370,L6_QUAIDA_06,6,sukoon,06_021,اُدْ,uD,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_021.wav,sukoon,,0.859
QUAIDA_00371,L6_QUAIDA_06,6,sukoon,06_022,اَذْ,azh,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_022.wav,sukoon,,0.789
QUAIDA_00372,L6_QUAIDA_06,6,sukoon,06_023,اِذْ,izh,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_023.wav,sukoon,,0.998
QUAIDA_00373,L6_QUAIDA_06,6,sukoon,06_024,اُذْ,uzh,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_024.wav,sukoon,,0.882
QUAIDA_00374,L6_QUAIDA_06,6,sukoon,06_025,اَرْ,ar,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_025.wav,sukoon,,0.929
QUAIDA_00375,L6_QUAIDA_06,6,sukoon,06_026,اِرْ,ir,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_026.wav,sukoon,,0.882
QUAIDA_00376,L6_QUAIDA_06,6,sukoon,06_027,اُرْ,ur,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_027.wav,sukoon,,0.906
QUAIDA_00377,L6_QUAIDA_06,6,sukoon,06_028,اَزْ,az,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_028.wav,sukoon,,1.115
QUAIDA_00378,L6_QUAIDA_06,6,sukoon,06_029,اِزْ,iz,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_029.wav,sukoon,,1.022
QUAIDA_00379,L6_QUAIDA_06,6,sukoon,06_030,اُزْ,uz,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_030.wav,sukoon,,0.929
QUAIDA_00380,L6_QUAIDA_06,6,sukoon,06_031,اَسْ,as,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_031.wav,sukoon,,0.836
QUAIDA_00381,L6_QUAIDA_06,6,sukoon,06_032,اِسْ,is,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_032.wav,sukoon,,1.068
QUAIDA_00382,L6_QUAIDA_06,6,sukoon,06_033,اُسْ,us,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_033.wav,sukoon,,1.207
QUAIDA_00383,L6_QUAIDA_06,6,sukoon,06_034,اَشْ,ash,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_034.wav,sukoon,,0.998
QUAIDA_00384,L6_QUAIDA_06,6,sukoon,06_035,اِشْ,ish,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_035.wav,sukoon,,1.091
QUAIDA_00385,L6_QUAIDA_06,6,sukoon,06_036,اُشْ,ush,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_036.wav,sukoon,,1.068
QUAIDA_00386,L6_QUAIDA_06,6,sukoon,06_037,اَصْ,aS,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_037.wav,sukoon,,1.022
QUAIDA_00387,L6_QUAIDA_06,6,sukoon,06_038,اِصْ,iS,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_038.wav,sukoon,,1.068
QUAIDA_00388,L6_QUAIDA_06,6,sukoon,06_039,اُصْ,uS,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_039.wav,sukoon,,1.045
QUAIDA_00389,L6_QUAIDA_06,6,sukoon,06_040,اَضْ,adh,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_040.wav,sukoon,,1.045
QUAIDA_00390,L6_QUAIDA_06,6,sukoon,06_041,اِضْ,idh,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_041.wav,sukoon,,0.882
QUAIDA_00391,L6_QUAIDA_06,6,sukoon,06_042,اُضْ,udh,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_042.wav,sukoon,,0.929
QUAIDA_00392,L6_QUAIDA_06,6,sukoon,06_043,اَطْ,aT,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_043.wav,sukoon,,0.929
QUAIDA_00393,L6_QUAIDA_06,6,sukoon,06_044,اِطْ,iT,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_044.wav,sukoon,,0.998
QUAIDA_00394,L6_QUAIDA_06,6,sukoon,06_045,اُطْ,uT,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_045.wav,sukoon,,0.859
QUAIDA_00395,L6_QUAIDA_06,6,sukoon,06_046,اَظْ,aZh,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_046.wav,sukoon,,0.836
QUAIDA_00396,L6_QUAIDA_06,6,sukoon,06_047,اِظْ,iZh,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_047.wav,sukoon,,0.882
QUAIDA_00397,L6_QUAIDA_06,6,sukoon,06_048,اُظْ,uZh,C:/Users/PC/Desktop/Qaida_audios/6_Finalized Sukoon/06_048.wav,sukoon,,0.975
QUAIDA_00398,L7_QUAIDA_07,7,shaddah,07_001,اَبَّ,abba,C:/Users/PC/Desktop/Qaida_audios/7_finalized shaddah/07_001.wav,,,1.091
QUAIDA_00399,L7_QUAIDA_07,7,shaddah,07_002,اِبَّ,ibba,C:/Users/PC/Desktop/Qaida_audios/7_finalized shaddah/07_002.wav,,,1.161
QUAIDA_00400,L7_QUAIDA_07,7,shaddah,07_003,اُبَّ,ubba,C:/Users/PC/Desktop/Qaida_audios/7_finalized shaddah/07_003.wav,,,0.975
QUAIDA_00401,L7_QUAIDA_07,7,shaddah,07_004,اَتَّ,atta,C:/Users/PC/Desktop/Qaida_audios/7_finalized shaddah/07_004.wav,,,1.207
QUAIDA_00402,L7_QUAIDA_07,7,shaddah,07_005,اِتَّ,itta,C:/Users/PC/Desktop/Qaida_audios/7_finalized shaddah/07_005.wav,,,1.068
QUAIDA_00403,L7_QUAIDA_07,7,shaddah,07_006,اُتَّ,utta,C:/Users/PC/Desktop/Qaida_audios/7_finalized shaddah/07_006.wav,,,1.138
QUAIDA_00404,L7_QUAIDA_07,7,shaddah,07_007,اَثَّ,atha,C:/Users/PC/Desktop/Qaida_audios/7_finalized shaddah/07_007.wav,,,1.254
QUAIDA_00405,L7_QUAIDA_07,7,shaddah,07_008,اِثَّ,itha,C:/Users/PC/Desktop/Qaida_audios/7_finalized shaddah/07_008.wav,,,1.161
QUAIDA_00406,L7_QUAIDA_07,7,shaddah,07_009,اُثَّ,utha,C:/Users/PC/Desktop/Qaida_audios/7_finalized shaddah/07_009.wav,,,1.207
QUAIDA_00407,L7_QUAIDA_07,7,shaddah,07_010,اَجَّ,ajja,C:/Users/PC/Desktop/Qaida_audios/7_finalized shaddah/07_010.wav,,,1.161
QUAIDA_00408,L7_QUAIDA_07,7,shaddah,07_011,اِجَّ,ijja,C:/Users/PC/Desktop/Qaida_audios/7_finalized shaddah/07_011.wav,,,1.161
QUAIDA_00409,L7_QUAIDA_07,7,shaddah,07_012,اُجَّ,ujja,C:/Users/PC/Desktop/Qaida_audios/7_finalized shaddah/07_012.wav,,,1.161
QUAIDA_00410,L8_QUAIDA_08,8,qalqalah,08_001,سَبْقًا,sBqan,C:/Users/PC/Desktop/Qaida_audios/8_Finalized qalqalah/08_001.wav,,,1.556
QUAIDA_00411,L8_QUAIDA_08,8,qalqalah,08_002,عَبْدًا,ABdan,C:/Users/PC/Desktop/Qaida_audios/8_Finalized qalqalah/08_002.wav,,,1.533
QUAIDA_00412,L8_QUAIDA_08,8,qalqalah,08_003,عَدْنٍ,ADnin,C:/Users/PC/Desktop/Qaida_audios/8_Finalized qalqalah/08_003.wav,,,1.672
QUAIDA_00413,L8_QUAIDA_08,8,qalqalah,08_004,اِقْرَاْ,IQr'a,C:/Users/PC/Desktop/Qaida_audios/8_Finalized qalqalah/08_004.wav,,,1.463
QUAIDA_00414,L8_QUAIDA_08,8,qalqalah,08_005,حَبْلٌ,Hablun,C:/Users/PC/Desktop/Qaida_audios/8_Finalized qalqalah/08_005.wav,,,1.695
QUAIDA_00415,L8_QUAIDA_08,8,qalqalah,08_006,سَبْحًا,sBHan,C:/Users/PC/Desktop/Qaida_audios/8_Finalized qalqalah/08_006.wav,,,1.672
QUAIDA_00416,L8_QUAIDA_08,8,qalqalah,08_007,كَدْحًا,S,C:/Users/PC/Desktop/Qaida_audios/8_Finalized qalqalah/08_007.wav,,,1.765
QUAIDA_00417,L8_QUAIDA_08,8,qalqalah,08_008,نَقْعًا,naQAan,C:/Users/PC/Desktop/Qaida_audios/8_Finalized qalqalah/08_008.wav,,,1.602
QUAIDA_00418,L8_QUAIDA_08,8,qalqalah,08_009,اَبْقٰى,aBqaa,C:/Users/PC/Desktop/Qaida_audios/8_Finalized qalqalah/08_009.wav,,,1.579
QUAIDA_00419,L8_QUAIDA_08,8,qalqalah,08_010,قَدْحًا,qDHan,C:/Users/PC/Desktop/Qaida_audios/8_Finalized qalqalah/08_010.wav,,,1.718
QUAIDA_00420,L9_QUAIDA_09,9,madd,09_001,ءَا,a'aa,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_001.wav,madd,,1.486
QUAIDA_00421,L9_QUAIDA_09,9,madd,09_002,اِىْ,iee,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_002.wav,madd,,1.091
QUAIDA_00422,L9_QUAIDA_09,9,madd,09_003,اُو,uoo,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_003.wav,madd,,1.022
QUAIDA_00423,L9_QUAIDA_09,9,madd,09_004,بَا,baa,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_004.wav,madd,,1.138
QUAIDA_00424,L9_QUAIDA_09,9,madd,09_005,بِىْ,bee,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_005.wav,madd,,1.068
QUAIDA_00425,L9_QUAIDA_09,9,madd,09_006,بُوْ,boo,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_006.wav,madd,,1.022
QUAIDA_00426,L9_QUAIDA_09,9,madd,09_007,تَا,taa,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_007.wav,madd,,0.929
QUAIDA_00427,L9_QUAIDA_09,9,madd,09_008,تِىْ,tee,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_008.wav,madd,,0.975
QUAIDA_00428,L9_QUAIDA_09,9,madd,09_009,تُوْ,too,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_009.wav,madd,,1.068
QUAIDA_00429,L9_QUAIDA_09,9,madd,09_010,ثَا,thaa,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_010.wav,madd,,1.207
QUAIDA_00430,L9_QUAIDA_09,9,madd,09_011,ثِىْ,thee,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_011.wav,madd,,1.115
QUAIDA_00431,L9_QUAIDA_09,9,madd,09_012,ثُوْ,thoo,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_012.wav,madd,,1.138
QUAIDA_00432,L9_QUAIDA_09,9,madd,09_013,جَا,jaa,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_013.wav,madd,,1.37
QUAIDA_00433,L9_QUAIDA_09,9,madd,09_014,جِىْ,jee,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_014.wav,madd,,1.37
QUAIDA_00434,L9_QUAIDA_09,9,madd,09_015,جُوْ,joo,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_015.wav,madd,,1.37
QUAIDA_00435,L9_QUAIDA_09,9,madd,09_016,حَا,Haa,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_016.wav,madd,,1.231
QUAIDA_00436,L9_QUAIDA_09,9,madd,09_017,حِىْ,Hee,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_017.wav,madd,,1.207
QUAIDA_00437,L9_QUAIDA_09,9,madd,09_018,حُوْ,Hoo,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_018.wav,madd,,1.022
QUAIDA_00438,L9_QUAIDA_09,9,madd,09_019,خَا,khaa,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_019.wav,madd,,1.138
QUAIDA_00439,L9_QUAIDA_09,9,madd,09_020,خِىْ,khee,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_020.wav,madd,,1.254
QUAIDA_00440,L9_QUAIDA_09,9,madd,09_021,خُوْ,khoo,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_021.wav,madd,,1.3
QUAIDA_00441,L9_QUAIDA_09,9,madd,09_022,دَا,daa,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_022.wav,madd,,1.231
QUAIDA_00442,L9_QUAIDA_09,9,madd,09_023,دِىْ,dee,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_023.wav,madd,,1.277
QUAIDA_00443,L9_QUAIDA_09,9,madd,09_024,دُوْ,doo,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_024.wav,madd,,1.324
QUAIDA_00444,L9_QUAIDA_09,9,madd,09_025,ذَا,zhaa,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_025.wav,madd,,1.393
QUAIDA_00445,L9_QUAIDA_09,9,madd,09_026,ذِىْ,zhee,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_026.wav,madd,,1.486
QUAIDA_00446,L9_QUAIDA_09,9,madd,09_027,ذُوْ,zhoo,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_027.wav,madd,,1.3
QUAIDA_00447,L9_QUAIDA_09,9,madd,09_028,رَا,raa,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_028.wav,madd,,1.277
QUAIDA_00448,L9_QUAIDA_09,9,madd,09_029,رِىْ,ree,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_029.wav,madd,,1.579
QUAIDA_00449,L9_QUAIDA_09,9,madd,09_030,رُوْ,roo,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_030.wav,madd,,1.37
QUAIDA_00450,L9_QUAIDA_09,9,madd,09_031,زَا,zaa,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_031.wav,madd,,1.254
QUAIDA_00451,L9_QUAIDA_09,9,madd,09_032,زِىْ,zee,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_032.wav,madd,,1.3
QUAIDA_00452,L9_QUAIDA_09,9,madd,09_033,زُوْ,zoo,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_033.wav,madd,,1.324
QUAIDA_00453,L9_QUAIDA_09,9,madd,09_034,سَا,saa,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_034.wav,madd,,1.44
QUAIDA_00454,L9_QUAIDA_09,9,madd,09_035,سِىْ,see,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_035.wav,madd,,1.37
QUAIDA_00455,L9_QUAIDA_09,9,madd,09_036,سُوْ,soo,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_036.wav,madd,,1.695
QUAIDA_00456,L9_QUAIDA_09,9,madd,09_037,شَا,shaa,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_037.wav,madd,,1.533
QUAIDA_00457,L9_QUAIDA_09,9,madd,09_038,شِىْ,shee,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_038.wav,madd,,1.533
QUAIDA_00458,L9_QUAIDA_09,9,madd,09_039,شُوْ,shoo,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_039.wav,madd,,1.324
QUAIDA_00459,L9_QUAIDA_09,9,madd,09_040,صَا,Saa,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_040.wav,madd,,1.3
QUAIDA_00460,L9_QUAIDA_09,9,madd,09_041,صِىْ,See,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_041.wav,madd,,1.324
QUAIDA_00461,L9_QUAIDA_09,9,madd,09_042,صُوْ,Soo,C:/Users/PC/Desktop/Qaida_audios/9_finalized Madd/09_042.wav,madd,,1.533
